date,county,state,fips,cases,deaths,newCases,newDeaths
2021-03-02,Livingston,Michigan,26093,10444,146,30,1
2021-03-02,Luce,Michigan,26095,1079,2,1,0
2021-03-02,Mackinac,Michigan,26097,443,3,2,0
2021-03-02,Macomb,Michigan,26099,59726,1976,170,4
2021-03-02,Manistee,Michigan,26101,1520,23,0,0
2021-03-02,Marquette,Michigan,26103,4813,57,9,0
2021-03-02,Mason,Michigan,26105,1237,26,0,0
2021-03-02,Mecosta,Michigan,26107,2031,20,9,1
2021-03-02,Menominee,Michigan,26109,1880,37,0,0
2021-03-02,Midland,Michigan,26111,5020,65,12,0
2021-03-02,Missaukee,Michigan,26113,797,17,8,0
2021-03-02,Monroe,Michigan,26115,9854,203,48,0
2021-03-02,Montcalm,Michigan,26117,5640,94,10,0
2021-03-02,Montmorency,Michigan,26119,360,17,-1,0
2021-03-02,Muskegon,Michigan,26121,12705,316,2,0
2021-03-02,Newaygo,Michigan,26123,2872,51,18,0
2021-03-02,Oakland,Michigan,26125,75147,2001,174,3
2021-03-02,Oceana,Michigan,26127,1881,50,1,0
2021-03-02,Ogemaw,Michigan,26129,1117,34,2,0
2021-03-02,Ontonagon,Michigan,26131,410,20,0,0
2021-03-02,Osceola,Michigan,26133,1056,23,2,0
2021-03-02,Oscoda,Michigan,26135,401,19,0,0
2021-03-02,Otsego,Michigan,26137,1170,27,0,0
2021-03-02,Ottawa,Michigan,26139,22428,353,37,1
2021-03-02,Presque Isle,Michigan,26141,664,28,2,0
2021-03-02,Roscommon,Michigan,26143,1175,33,4,1
2021-03-02,Saginaw,Michigan,26145,16024,520,30,2
2021-03-02,Sanilac,Michigan,26151,2094,77,13,0
2021-03-02,Schoolcraft,Michigan,26153,257,5,0,0
2021-03-02,Shiawassee,Michigan,26155,3831,79,12,0
2021-03-02,St. Clair,Michigan,26147,8734,258,28,1
2021-03-02,St. Joseph,Michigan,26149,4702,86,15,1
2021-03-02,Tuscola,Michigan,26157,3231,138,14,0
2021-03-02,Unknown,Michigan,,0,12,0,0
2021-03-02,Van Buren,Michigan,26159,4989,96,8,0
2021-03-02,Washtenaw,Michigan,26161,19386,251,28,0
2021-03-02,Wayne,Michigan,26163,102438,4149,289,4
2021-03-02,Wexford,Michigan,26165,1460,20,6,0
2021-03-03,Alcona,Michigan,26001,431,24,2,0
2021-03-03,Alger,Michigan,26003,583,5,1,0
2021-03-03,Allegan,Michigan,26005,7348,118,17,0
2021-03-03,Alpena,Michigan,26007,1493,48,1,0
2021-03-03,Antrim,Michigan,26009,966,20,11,0
2021-03-03,Arenac,Michigan,26011,760,24,1,0
2021-03-03,Baraga,Michigan,26013,778,33,1,0
2021-03-03,Barry,Michigan,26015,3790,45,9,0
2021-03-03,Bay,Michigan,26017,7497,292,23,0
2021-03-03,Benzie,Michigan,26019,923,31,0,0
2021-03-03,Berrien,Michigan,26021,11612,242,29,0
2021-03-03,Branch,Michigan,26023,4608,110,3,0
2021-03-03,Calhoun,Michigan,26025,9705,234,33,0
2021-03-03,Cass,Michigan,26027,4040,63,10,0
2021-03-03,Charlevoix,Michigan,26029,1056,13,6,0
2021-03-03,Cheboygan,Michigan,26031,1015,37,1,0
2021-03-03,Chippewa,Michigan,26033,4882,43,43,0
2021-03-03,Clare,Michigan,26035,1620,69,3,0
2021-03-03,Clinton,Michigan,26037,5061,71,9,1
2021-03-03,Crawford,Michigan,26039,598,5,1,0
2021-03-03,Delta,Michigan,26041,3145,84,5,0
2021-03-03,Dickinson,Michigan,26043,2371,70,0,1
2021-03-03,Eaton,Michigan,26045,6353,156,24,1
2021-03-03,Emmet,Michigan,26047,1551,39,4,0
2021-03-03,Genesee,Michigan,26049,25834,755,81,0
2021-03-03,Gladwin,Michigan,26051,1487,43,2,0
2021-03-03,Gogebic,Michigan,26053,1278,48,8,0
2021-03-03,Grand Traverse,Michigan,26055,4335,70,26,0
2021-03-03,Gratiot,Michigan,26057,5670,107,2,0
2021-03-03,Hillsdale,Michigan,26059,3372,74,4,0
2021-03-03,Houghton,Michigan,26061,2662,40,1,-1
2021-03-03,Huron,Michigan,26063,2175,59,13,0
2021-03-03,Ingham,Michigan,26065,16543,282,61,1
2021-03-03,Ionia,Michigan,26067,7093,75,38,0
2021-03-03,Iosco,Michigan,26069,1281,67,-1,0
2021-03-03,Iron,Michigan,26071,927,49,0,0
2021-03-03,Isabella,Michigan,26073,4037,73,5,0
2021-03-03,Jackson,Michigan,26075,14286,252,39,-1
2021-03-03,Kalamazoo,Michigan,26077,15121,321,37,0
2021-03-03,Kalkaska,Michigan,26079,623,15,5,0
2021-03-03,Kent,Michigan,26081,52045,711,90,-1
2021-03-03,Keweenaw,Michigan,26083,144,2,0,0
2021-03-03,Lake,Michigan,26085,364,11,2,0
2021-03-03,Lapeer,Michigan,26087,5634,129,23,0
2021-03-03,Leelanau,Michigan,26089,883,15,2,0
2021-03-03,Lenawee,Michigan,26091,7815,129,17,0
2021-03-03,Livingston,Michigan,26093,10499,146,55,0
2021-03-03,Luce,Michigan,26095,1082,2,3,0
2021-03-03,Mackinac,Michigan,26097,444,3,1,0
2021-03-03,Macomb,Michigan,26099,59926,1975,200,-1
2021-03-03,Manistee,Michigan,26101,1533,23,13,0
2021-03-03,Marquette,Michigan,26103,4817,57,4,0
2021-03-03,Mason,Michigan,26105,1240,26,3,0
2021-03-03,Mecosta,Michigan,26107,2032,20,1,0
2021-03-03,Menominee,Michigan,26109,1880,37,0,0
2021-03-03,Midland,Michigan,26111,5030,65,10,0
2021-03-03,Missaukee,Michigan,26113,799,17,2,0
2021-03-03,Monroe,Michigan,26115,9901,203,47,0
2021-03-03,Montcalm,Michigan,26117,5649,94,9,0
2021-03-03,Montmorency,Michigan,26119,364,17,4,0
2021-03-03,Muskegon,Michigan,26121,12710,316,5,0
2021-03-03,Newaygo,Michigan,26123,2888,51,16,0
2021-03-03,Oakland,Michigan,26125,75328,2004,181,3
2021-03-03,Oceana,Michigan,26127,1886,50,5,0
2021-03-03,Ogemaw,Michigan,26129,1117,34,0,0
2021-03-03,Ontonagon,Michigan,26131,410,20,0,0
2021-03-03,Osceola,Michigan,26133,1059,23,3,0
2021-03-03,Oscoda,Michigan,26135,401,19,0,0
2021-03-03,Otsego,Michigan,26137,1181,27,11,0
2021-03-03,Ottawa,Michigan,26139,22478,354,50,1
2021-03-03,Presque Isle,Michigan,26141,664,28,0,0
2021-03-03,Roscommon,Michigan,26143,1178,33,3,0
2021-03-03,Saginaw,Michigan,26145,16062,522,38,2
2021-03-03,Sanilac,Michigan,26151,2111,77,17,0
2021-03-03,Schoolcraft,Michigan,26153,257,5,0,0
2021-03-03,Shiawassee,Michigan,26155,3850,79,19,0
2021-03-03,St. Clair,Michigan,26147,8762,259,28,1
2021-03-03,St. Joseph,Michigan,26149,4717,85,15,-1
2021-03-03,Tuscola,Michigan,26157,3242,138,11,0
2021-03-03,Unknown,Michigan,,0,12,0,0
2021-03-03,Van Buren,Michigan,26159,4997,96,8,0
2021-03-03,Washtenaw,Michigan,26161,19433,252,47,1
2021-03-03,Wayne,Michigan,26163,102721,4149,283,0
2021-03-03,Wexford,Michigan,26165,1465,20,5,0
2021-03-04,Alcona,Michigan,26001,431,24,0,0
2021-03-04,Alger,Michigan,26003,583,5,0,0
2021-03-04,Allegan,Michigan,26005,7367,118,19,0
2021-03-04,Alpena,Michigan,26007,1497,48,4,0
2021-03-04,Antrim,Michigan,26009,974,20,8,0
2021-03-04,Arenac,Michigan,26011,765,25,5,1
2021-03-04,Baraga,Michigan,26013,778,33,0,0
2021-03-04,Barry,Michigan,26015,3799,46,9,1
2021-03-04,Bay,Michigan,26017,7508,293,11,1
2021-03-04,Benzie,Michigan,26019,925,31,2,0
2021-03-04,Berrien,Michigan,26021,11648,245,36,3
2021-03-04,Branch,Michigan,26023,4612,110,4,0
2021-03-04,Calhoun,Michigan,26025,9753,235,48,1
2021-03-04,Cass,Michigan,26027,4057,64,17,1
2021-03-04,Charlevoix,Michigan,26029,1061,13,5,0
2021-03-04,Cheboygan,Michigan,26031,1022,37,7,0
2021-03-04,Chippewa,Michigan,26033,4886,43,4,0
2021-03-04,Clare,Michigan,26035,1625,69,5,0
2021-03-04,Clinton,Michigan,26037,5071,71,10,0
2021-03-04,Crawford,Michigan,26039,603,5,5,0
2021-03-04,Delta,Michigan,26041,3151,84,6,0
2021-03-04,Dickinson,Michigan,26043,2373,70,2,0
2021-03-04,Eaton,Michigan,26045,6379,156,26,0
2021-03-04,Emmet,Michigan,26047,1554,39,3,0
2021-03-04,Genesee,Michigan,26049,25937,756,103,1
2021-03-04,Gladwin,Michigan,26051,1493,43,6,0
2021-03-04,Gogebic,Michigan,26053,1281,48,3,0
2021-03-04,Grand Traverse,Michigan,26055,4358,70,23,0
2021-03-04,Gratiot,Michigan,26057,5677,107,7,0
2021-03-04,Hillsdale,Michigan,26059,3378,75,6,1
2021-03-04,Houghton,Michigan,26061,2672,40,10,0
2021-03-04,Huron,Michigan,26063,2182,59,7,0
2021-03-04,Ingham,Michigan,26065,16574,281,31,-1
2021-03-04,Ionia,Michigan,26067,7097,76,4,1
2021-03-04,Iosco,Michigan,26069,1282,67,1,0
2021-03-04,Iron,Michigan,26071,928,49,1,0
2021-03-04,Isabella,Michigan,26073,4043,73,6,0
2021-03-04,Jackson,Michigan,26075,14312,253,26,1
2021-03-04,Kalamazoo,Michigan,26077,15166,322,45,1
2021-03-04,Kalkaska,Michigan,26079,626,15,3,0
2021-03-04,Kent,Michigan,26081,52147,714,102,3
2021-03-04,Keweenaw,Michigan,26083,144,2,0,0
2021-03-04,Lake,Michigan,26085,367,11,3,0
2021-03-04,Lapeer,Michigan,26087,5651,131,17,2
2021-03-04,Leelanau,Michigan,26089,885,15,2,0
2021-03-04,Lenawee,Michigan,26091,7834,129,19,0
2021-03-04,Livingston,Michigan,26093,10542,147,43,1
2021-03-04,Luce,Michigan,26095,1083,2,1,0
2021-03-04,Mackinac,Michigan,26097,445,3,1,0
2021-03-04,Macomb,Michigan,26099,60169,1978,243,3
2021-03-04,Manistee,Michigan,26101,1533,23,0,0
2021-03-04,Marquette,Michigan,26103,4820,57,3,0
2021-03-04,Mason,Michigan,26105,1245,26,5,0
2021-03-04,Mecosta,Michigan,26107,2036,20,4,0
2021-03-04,Menominee,Michigan,26109,1880,38,0,1
2021-03-04,Midland,Michigan,26111,5050,65,20,0
2021-03-04,Missaukee,Michigan,26113,803,17,4,0
2021-03-04,Monroe,Michigan,26115,9928,204,27,1
2021-03-04,Montcalm,Michigan,26117,5655,94,6,0
2021-03-04,Montmorency,Michigan,26119,367,17,3,0
2021-03-04,Muskegon,Michigan,26121,12720,316,10,0
2021-03-04,Newaygo,Michigan,26123,2905,52,17,1
2021-03-04,Oakland,Michigan,26125,75487,2006,159,2
2021-03-04,Oceana,Michigan,26127,1885,50,-1,0
2021-03-04,Ogemaw,Michigan,26129,1116,34,-1,0
2021-03-04,Ontonagon,Michigan,26131,411,20,1,0
2021-03-04,Osceola,Michigan,26133,1062,23,3,0
2021-03-04,Oscoda,Michigan,26135,401,19,0,0
2021-03-04,Otsego,Michigan,26137,1191,28,10,1
2021-03-04,Ottawa,Michigan,26139,22516,356,38,2
2021-03-04,Presque Isle,Michigan,26141,667,28,3,0
2021-03-04,Roscommon,Michigan,26143,1183,33,5,0
2021-03-04,Saginaw,Michigan,26145,16101,525,39,3
2021-03-04,Sanilac,Michigan,26151,2124,77,13,0
2021-03-04,Schoolcraft,Michigan,26153,258,5,1,0
2021-03-04,Shiawassee,Michigan,26155,3864,80,14,1
2021-03-04,St. Clair,Michigan,26147,8805,260,43,1
2021-03-04,St. Joseph,Michigan,26149,4747,85,30,0
2021-03-04,Tuscola,Michigan,26157,3254,138,12,0
2021-03-04,Unknown,Michigan,,0,12,0,0
2021-03-04,Van Buren,Michigan,26159,5006,96,9,0
2021-03-04,Washtenaw,Michigan,26161,19510,252,77,0
2021-03-04,Wayne,Michigan,26163,102990,4154,269,5
2021-03-04,Wexford,Michigan,26165,1470,20,5,0
2021-03-05,Alcona,Michigan,26001,431,24,0,0
2021-03-05,Alger,Michigan,26003,584,5,1,0
2021-03-05,Allegan,Michigan,26005,7394,118,27,0
2021-03-05,Alpena,Michigan,26007,1500,48,3,0
2021-03-05,Antrim,Michigan,26009,979,20,5,0
2021-03-05,Arenac,Michigan,26011,766,25,1,0
2021-03-05,Baraga,Michigan,26013,777,33,-1,0
2021-03-05,Barry,Michigan,26015,3809,46,10,0
2021-03-05,Bay,Michigan,26017,7531,293,23,0
2021-03-05,Benzie,Michigan,26019,928,31,3,0
2021-03-05,Berrien,Michigan,26021,11690,245,42,0
2021-03-05,Branch,Michigan,26023,4620,110,8,0
2021-03-05,Calhoun,Michigan,26025,9784,235,31,0
2021-03-05,Cass,Michigan,26027,4079,64,22,0
2021-03-05,Charlevoix,Michigan,26029,1065,13,4,0
2021-03-05,Cheboygan,Michigan,26031,1032,37,10,0
2021-03-05,Chippewa,Michigan,26033,4889,43,3,0
2021-03-05,Clare,Michigan,26035,1625,69,0,0
2021-03-05,Clinton,Michigan,26037,5090,71,19,0
2021-03-05,Crawford,Michigan,26039,607,5,4,0
2021-03-05,Delta,Michigan,26041,3156,84,5,0
2021-03-05,Dickinson,Michigan,26043,2373,70,0,0
2021-03-05,Eaton,Michigan,26045,6388,156,9,0
2021-03-05,Emmet,Michigan,26047,1557,39,3,0
2021-03-05,Genesee,Michigan,26049,26041,756,104,0
2021-03-05,Gladwin,Michigan,26051,1499,43,6,0
2021-03-05,Gogebic,Michigan,26053,1288,48,7,0
2021-03-05,Grand Traverse,Michigan,26055,4368,70,10,0
2021-03-05,Gratiot,Michigan,26057,5679,107,2,0
2021-03-05,Hillsdale,Michigan,26059,3388,76,10,1
2021-03-05,Houghton,Michigan,26061,2685,40,13,0
2021-03-05,Huron,Michigan,26063,2189,59,7,0
2021-03-05,Ingham,Michigan,26065,16617,281,43,0
2021-03-05,Ionia,Michigan,26067,7101,76,4,0
2021-03-05,Iosco,Michigan,26069,1282,67,0,0
2021-03-05,Iron,Michigan,26071,928,49,0,0
2021-03-05,Isabella,Michigan,26073,4054,73,11,0
2021-03-05,Jackson,Michigan,26075,14341,253,29,0
2021-03-05,Kalamazoo,Michigan,26077,15222,324,56,2
2021-03-05,Kalkaska,Michigan,26079,630,15,4,0
2021-03-05,Kent,Michigan,26081,52237,714,90,0
2021-03-05,Keweenaw,Michigan,26083,145,2,1,0
2021-03-05,Lake,Michigan,26085,367,11,0,0
2021-03-05,Lapeer,Michigan,26087,5672,131,21,0
2021-03-05,Leelanau,Michigan,26089,888,15,3,0
2021-03-05,Lenawee,Michigan,26091,7865,129,31,0
2021-03-05,Livingston,Michigan,26093,10566,147,24,0
2021-03-05,Luce,Michigan,26095,1087,2,4,0
2021-03-05,Mackinac,Michigan,26097,447,3,2,0
2021-03-05,Macomb,Michigan,26099,60378,1978,209,0
2021-03-05,Manistee,Michigan,26101,1535,23,2,0
2021-03-05,Marquette,Michigan,26103,4826,57,6,0
2021-03-05,Mason,Michigan,26105,1249,26,4,0
2021-03-05,Mecosta,Michigan,26107,2041,20,5,0
2021-03-05,Menominee,Michigan,26109,1882,38,2,0
2021-03-05,Midland,Michigan,26111,5064,65,14,0
2021-03-05,Missaukee,Michigan,26113,808,17,5,0
2021-03-05,Monroe,Michigan,26115,9969,204,41,0
2021-03-05,Montcalm,Michigan,26117,5667,94,12,0
2021-03-05,Montmorency,Michigan,26119,369,17,2,0
2021-03-05,Muskegon,Michigan,26121,12729,317,9,1
2021-03-05,Newaygo,Michigan,26123,2918,52,13,0
2021-03-05,Oakland,Michigan,26125,75649,2008,162,2
2021-03-05,Oceana,Michigan,26127,1889,50,4,0
2021-03-05,Ogemaw,Michigan,26129,1116,34,0,0
2021-03-05,Ontonagon,Michigan,26131,413,20,2,0
2021-03-05,Osceola,Michigan,26133,1068,23,6,0
2021-03-05,Oscoda,Michigan,26135,401,19,0,0
2021-03-05,Otsego,Michigan,26137,1196,27,5,-1
2021-03-05,Ottawa,Michigan,26139,22556,357,40,1
2021-03-05,Presque Isle,Michigan,26141,668,28,1,0
2021-03-05,Roscommon,Michigan,26143,1186,33,3,0
2021-03-05,Saginaw,Michigan,26145,16130,526,29,1
2021-03-05,Sanilac,Michigan,26151,2137,77,13,0
2021-03-05,Schoolcraft,Michigan,26153,258,5,0,0
2021-03-05,Shiawassee,Michigan,26155,3879,80,15,0
2021-03-05,St. Clair,Michigan,26147,8842,260,37,0
2021-03-05,St. Joseph,Michigan,26149,4767,85,20,0
2021-03-05,Tuscola,Michigan,26157,3264,138,10,0
2021-03-05,Unknown,Michigan,,0,12,0,0
2021-03-05,Van Buren,Michigan,26159,5020,96,14,0
2021-03-05,Washtenaw,Michigan,26161,19548,252,38,0
2021-03-05,Wayne,Michigan,26163,103309,4158,319,4
2021-03-05,Wexford,Michigan,26165,1476,20,6,0
2021-03-06,Alcona,Michigan,26001,433,24,2,0
2021-03-06,Alger,Michigan,26003,584,5,0,0
2021-03-06,Allegan,Michigan,26005,7405,118,11,0
2021-03-06,Alpena,Michigan,26007,1502,48,2,0
2021-03-06,Antrim,Michigan,26009,979,20,0,0
2021-03-06,Arenac,Michigan,26011,767,25,1,0
2021-03-06,Baraga,Michigan,26013,777,33,0,0
2021-03-06,Barry,Michigan,26015,3821,47,12,1
2021-03-06,Bay,Michigan,26017,7549,294,18,1
2021-03-06,Benzie,Michigan,26019,931,31,3,0
2021-03-06,Berrien,Michigan,26021,11722,245,32,0
2021-03-06,Branch,Michigan,26023,4624,111,4,1
2021-03-06,Calhoun,Michigan,26025,9822,235,38,0
2021-03-06,Cass,Michigan,26027,4089,64,10,0
2021-03-06,Charlevoix,Michigan,26029,1065,13,0,0
2021-03-06,Cheboygan,Michigan,26031,1033,38,1,1
2021-03-06,Chippewa,Michigan,26033,4891,43,2,0
2021-03-06,Clare,Michigan,26035,1626,69,1,0
2021-03-06,Clinton,Michigan,26037,5098,71,8,0
2021-03-06,Crawford,Michigan,26039,607,5,0,0
2021-03-06,Delta,Michigan,26041,3157,85,1,1
2021-03-06,Dickinson,Michigan,26043,2373,70,0,0
2021-03-06,Eaton,Michigan,26045,6407,156,19,0
2021-03-06,Emmet,Michigan,26047,1557,39,0,0
2021-03-06,Genesee,Michigan,26049,26111,757,70,1
2021-03-06,Gladwin,Michigan,26051,1500,43,1,0
2021-03-06,Gogebic,Michigan,26053,1289,48,1,0
2021-03-06,Grand Traverse,Michigan,26055,4368,71,0,1
2021-03-06,Gratiot,Michigan,26057,5684,108,5,1
2021-03-06,Hillsdale,Michigan,26059,3392,76,4,0
2021-03-06,Houghton,Michigan,26061,2686,40,1,0
2021-03-06,Huron,Michigan,26063,2203,59,14,0
2021-03-06,Ingham,Michigan,26065,16689,282,72,1
2021-03-06,Ionia,Michigan,26067,7106,76,5,0
2021-03-06,Iosco,Michigan,26069,1281,67,-1,0
2021-03-06,Iron,Michigan,26071,929,49,1,0
2021-03-06,Isabella,Michigan,26073,4062,73,8,0
2021-03-06,Jackson,Michigan,26075,14361,255,20,2
2021-03-06,Kalamazoo,Michigan,26077,15274,324,52,0
2021-03-06,Kalkaska,Michigan,26079,634,15,4,0
2021-03-06,Kent,Michigan,26081,52310,717,73,3
2021-03-06,Keweenaw,Michigan,26083,145,2,0,0
2021-03-06,Lake,Michigan,26085,368,11,1,0
2021-03-06,Lapeer,Michigan,26087,5704,131,32,0
2021-03-06,Leelanau,Michigan,26089,890,15,2,0
2021-03-06,Lenawee,Michigan,26091,7878,129,13,0
2021-03-06,Livingston,Michigan,26093,10586,149,20,2
2021-03-06,Luce,Michigan,26095,1087,2,0,0
2021-03-06,Mackinac,Michigan,26097,448,3,1,0
2021-03-06,Macomb,Michigan,26099,60588,1984,210,6
2021-03-06,Manistee,Michigan,26101,1535,23,0,0
2021-03-06,Marquette,Michigan,26103,4830,57,4,0
2021-03-06,Mason,Michigan,26105,1250,26,1,0
2021-03-06,Mecosta,Michigan,26107,2043,20,2,0
2021-03-06,Menominee,Michigan,26109,1882,38,0,0
2021-03-06,Midland,Michigan,26111,5088,66,24,1
2021-03-06,Missaukee,Michigan,26113,813,18,5,1
2021-03-06,Monroe,Michigan,26115,10008,204,39,0
2021-03-06,Montcalm,Michigan,26117,5671,94,4,0
2021-03-06,Montmorency,Michigan,26119,370,17,1,0
2021-03-06,Muskegon,Michigan,26121,12730,317,1,0
2021-03-06,Newaygo,Michigan,26123,2929,52,11,0
2021-03-06,Oakland,Michigan,26125,75863,2019,214,11
2021-03-06,Oceana,Michigan,26127,1889,50,0,0
2021-03-06,Ogemaw,Michigan,26129,1116,34,0,0
2021-03-06,Ontonagon,Michigan,26131,413,20,0,0
2021-03-06,Osceola,Michigan,26133,1070,23,2,0
2021-03-06,Oscoda,Michigan,26135,401,19,0,0
2021-03-06,Otsego,Michigan,26137,1196,27,0,0
2021-03-06,Ottawa,Michigan,26139,22595,357,39,0
2021-03-06,Presque Isle,Michigan,26141,667,28,-1,0
2021-03-06,Roscommon,Michigan,26143,1188,33,2,0
2021-03-06,Saginaw,Michigan,26145,16159,527,29,1
2021-03-06,Sanilac,Michigan,26151,2155,77,18,0
2021-03-06,Schoolcraft,Michigan,26153,260,5,2,0
2021-03-06,Shiawassee,Michigan,26155,3894,81,15,1
2021-03-06,St. Clair,Michigan,26147,8879,261,37,1
2021-03-06,St. Joseph,Michigan,26149,4788,85,21,0
2021-03-06,Tuscola,Michigan,26157,3293,138,29,0
2021-03-06,Unknown,Michigan,,0,12,0,0
2021-03-06,Van Buren,Michigan,26159,5033,97,13,1
2021-03-06,Washtenaw,Michigan,26161,19548,252,0,0
2021-03-06,Wayne,Michigan,26163,103587,4174,278,16
2021-03-06,Wexford,Michigan,26165,1481,21,5,1
2021-03-07,Alcona,Michigan,26001,433,24,0,0
2021-03-07,Alger,Michigan,26003,584,5,0,0
2021-03-07,Allegan,Michigan,26005,7405,118,0,0
2021-03-07,Alpena,Michigan,26007,1502,48,0,0
2021-03-07,Antrim,Michigan,26009,979,20,0,0
2021-03-07,Arenac,Michigan,26011,767,25,0,0
2021-03-07,Baraga,Michigan,26013,777,33,0,0
2021-03-07,Barry,Michigan,26015,3821,47,0,0
2021-03-07,Bay,Michigan,26017,7549,294,0,0
2021-03-07,Benzie,Michigan,26019,931,31,0,0
2021-03-07,Berrien,Michigan,26021,11732,245,10,0
2021-03-07,Branch,Michigan,26023,4624,111,0,0
2021-03-07,Calhoun,Michigan,26025,9822,235,0,0
2021-03-07,Cass,Michigan,26027,4089,64,0,0
2021-03-07,Charlevoix,Michigan,26029,1065,13,0,0
2021-03-07,Cheboygan,Michigan,26031,1033,38,0,0
2021-03-07,Chippewa,Michigan,26033,4891,43,0,0
2021-03-07,Clare,Michigan,26035,1626,69,0,0
2021-03-07,Clinton,Michigan,26037,5098,71,0,0
2021-03-07,Crawford,Michigan,26039,607,5,0,0
2021-03-07,Delta,Michigan,26041,3157,85,0,0
2021-03-07,Dickinson,Michigan,26043,2373,70,0,0
2021-03-07,Eaton,Michigan,26045,6407,156,0,0
2021-03-07,Emmet,Michigan,26047,1557,39,0,0
2021-03-07,Genesee,Michigan,26049,26111,757,0,0
2021-03-07,Gladwin,Michigan,26051,1500,43,0,0
2021-03-07,Gogebic,Michigan,26053,1289,48,0,0
2021-03-07,Grand Traverse,Michigan,26055,4368,71,0,0
2021-03-07,Gratiot,Michigan,26057,5684,108,0,0
2021-03-07,Hillsdale,Michigan,26059,3392,76,0,0
2021-03-07,Houghton,Michigan,26061,2686,40,0,0
2021-03-07,Huron,Michigan,26063,2203,59,0,0
2021-03-07,Ingham,Michigan,26065,16689,282,0,0
2021-03-07,Ionia,Michigan,26067,7106,76,0,0
2021-03-07,Iosco,Michigan,26069,1281,67,0,0
2021-03-07,Iron,Michigan,26071,929,49,0,0
2021-03-07,Isabella,Michigan,26073,4062,73,0,0
2021-03-07,Jackson,Michigan,26075,14361,255,0,0
2021-03-07,Kalamazoo,Michigan,26077,15274,324,0,0
2021-03-07,Kalkaska,Michigan,26079,634,15,0,0
2021-03-07,Kent,Michigan,26081,52310,717,0,0
2021-03-07,Keweenaw,Michigan,26083,145,2,0,0
2021-03-07,Lake,Michigan,26085,368,11,0,0
2021-03-07,Lapeer,Michigan,26087,5704,131,0,0
2021-03-07,Leelanau,Michigan,26089,890,15,0,0
2021-03-07,Lenawee,Michigan,26091,7878,129,0,0
2021-03-07,Livingston,Michigan,26093,10586,149,0,0
2021-03-07,Luce,Michigan,26095,1087,2,0,0
2021-03-07,Mackinac,Michigan,26097,448,3,0,0
2021-03-07,Macomb,Michigan,26099,60588,1984,0,0
2021-03-07,Manistee,Michigan,26101,1535,23,0,0
2021-03-07,Marquette,Michigan,26103,4830,57,0,0
2021-03-07,Mason,Michigan,26105,1250,26,0,0
2021-03-07,Mecosta,Michigan,26107,2043,20,0,0
2021-03-07,Menominee,Michigan,26109,1882,38,0,0
2021-03-07,Midland,Michigan,26111,5088,66,0,0
2021-03-07,Missaukee,Michigan,26113,813,18,0,0
2021-03-07,Monroe,Michigan,26115,10008,204,0,0
2021-03-07,Montcalm,Michigan,26117,5671,94,0,0
2021-03-07,Montmorency,Michigan,26119,370,17,0,0
2021-03-07,Muskegon,Michigan,26121,12730,317,0,0
2021-03-07,Newaygo,Michigan,26123,2929,52,0,0
2021-03-07,Oakland,Michigan,26125,75863,2019,0,0
2021-03-07,Oceana,Michigan,26127,1889,50,0,0
2021-03-07,Ogemaw,Michigan,26129,1116,34,0,0
2021-03-07,Ontonagon,Michigan,26131,413,20,0,0
2021-03-07,Osceola,Michigan,26133,1070,23,0,0
2021-03-07,Oscoda,Michigan,26135,401,19,0,0
2021-03-07,Otsego,Michigan,26137,1196,27,0,0
2021-03-07,Ottawa,Michigan,26139,22619,357,24,0
2021-03-07,Presque Isle,Michigan,26141,667,28,0,0
2021-03-07,Roscommon,Michigan,26143,1188,33,0,0
2021-03-07,Saginaw,Michigan,26145,16159,527,0,0
2021-03-07,Sanilac,Michigan,26151,2155,77,0,0
2021-03-07,Schoolcraft,Michigan,26153,260,5,0,0
2021-03-07,Shiawassee,Michigan,26155,3894,81,0,0
2021-03-07,St. Clair,Michigan,26147,8904,261,25,0
2021-03-07,St. Joseph,Michigan,26149,4788,85,0,0
2021-03-07,Tuscola,Michigan,26157,3293,138,0,0
2021-03-07,Unknown,Michigan,,0,12,0,0
2021-03-07,Van Buren,Michigan,26159,5033,97,0,0
2021-03-07,Washtenaw,Michigan,26161,19548,252,0,0
2021-03-07,Wayne,Michigan,26163,103587,4174,0,0
2021-03-07,Wexford,Michigan,26165,1481,21,0,0
2021-03-08,Alcona,Michigan,26001,433,24,0,0
2021-03-08,Alger,Michigan,26003,584,5,0,0
2021-03-08,Allegan,Michigan,26005,7434,118,29,0
2021-03-08,Alpena,Michigan,26007,1505,48,3,0
2021-03-08,Antrim,Michigan,26009,984,20,5,0
2021-03-08,Arenac,Michigan,26011,767,25,0,0
2021-03-08,Baraga,Michigan,26013,777,33,0,0
2021-03-08,Barry,Michigan,26015,3833,47,12,0
2021-03-08,Bay,Michigan,26017,7564,294,15,0
2021-03-08,Benzie,Michigan,26019,934,31,3,0
2021-03-08,Berrien,Michigan,26021,11755,245,23,0
2021-03-08,Branch,Michigan,26023,4631,111,7,0
2021-03-08,Calhoun,Michigan,26025,9872,236,50,1
2021-03-08,Cass,Michigan,26027,4100,64,11,0
2021-03-08,Charlevoix,Michigan,26029,1071,13,6,0
2021-03-08,Cheboygan,Michigan,26031,1046,38,13,0
2021-03-08,Chippewa,Michigan,26033,4891,43,0,0
2021-03-08,Clare,Michigan,26035,1625,69,-1,0
2021-03-08,Clinton,Michigan,26037,5114,72,16,1
