COUNTY,Date,CASE_STATUS,Cases,Deaths,Cases.Cumulative,Deaths.Cumulative,Updated
Chippewa,3/31/20,Probable,0,0,0,0,2020/08/01 12:26:06
Chippewa,4/1/20,Probable,0,0,0,0,2020/08/01 12:26:06
Chippewa,4/2/20,Probable,0,0,0,0,2020/08/01 12:26:06
Chippewa,4/3/20,Probable,0,0,0,0,2020/08/01 12:26:06
Chippewa,4/4/20,Probable,0,0,0,0,2020/08/01 12:26:06
Chippewa,4/5/20,Probable,0,0,0,0,2020/08/01 12:26:06
Chippewa,4/6/20,Probable,0,0,0,0,2020/08/01 12:26:06
Chippewa,4/7/20,Probable,0,0,0,0,2020/08/01 12:26:06
Chippewa,4/8/20,Probable,0,0,0,0,2020/08/01 12:26:06
Chippewa,4/9/20,Probable,0,0,0,0,2020/08/01 12:26:06
Chippewa,4/10/20,Probable,0,0,0,0,2020/08/01 12:26:06
Chippewa,4/11/20,Probable,0,0,0,0,2020/08/01 12:26:06
Chippewa,4/12/20,Probable,0,0,0,0,2020/08/01 12:26:06
Chippewa,4/13/20,Probable,0,0,0,0,2020/08/01 12:26:06
Chippewa,4/14/20,Probable,1,0,1,0,2020/08/01 12:26:06
Chippewa,4/15/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,4/16/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,4/17/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,4/18/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,4/19/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,4/20/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,4/21/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,4/22/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,4/23/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,4/24/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,4/25/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,4/26/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,4/27/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,4/28/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,4/29/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,4/30/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,5/1/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,5/2/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,5/3/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,5/4/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,5/5/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,5/6/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,5/7/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,5/8/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,5/9/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,5/10/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,5/11/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,5/12/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,5/13/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,5/14/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,5/15/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,5/16/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,5/17/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,5/18/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,5/19/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,5/20/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,5/21/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,5/22/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,5/23/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,5/24/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,5/25/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,5/26/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,5/27/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,5/28/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,5/29/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,5/30/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,5/31/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,6/1/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,6/2/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,6/3/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,6/4/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,6/5/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,6/6/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,6/7/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,6/8/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,6/9/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,6/10/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,6/11/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,6/12/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,6/13/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,6/14/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,6/15/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,6/16/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,6/17/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,6/18/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,6/19/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,6/20/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,6/21/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,6/22/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,6/23/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,6/24/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,6/25/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,6/26/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,6/27/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,6/28/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,6/29/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,6/30/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,7/1/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,7/2/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,7/3/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,7/4/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,7/5/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,7/6/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,7/7/20,Probable,0,0,1,0,2020/08/01 12:26:06
Chippewa,7/8/20,Probable,1,0,2,0,2020/08/01 12:26:06
Chippewa,7/9/20,Probable,0,0,2,0,2020/08/01 12:26:06
Chippewa,7/10/20,Probable,0,0,2,0,2020/08/01 12:26:06
Chippewa,7/11/20,Probable,0,0,2,0,2020/08/01 12:26:06
Chippewa,7/12/20,Probable,0,0,2,0,2020/08/01 12:26:06
Chippewa,7/13/20,Probable,0,0,2,0,2020/08/01 12:26:06
Chippewa,7/14/20,Probable,3,0,5,0,2020/08/01 12:26:06
Chippewa,7/15/20,Probable,0,0,5,0,2020/08/01 12:26:06
Chippewa,7/16/20,Probable,0,0,5,0,2020/08/01 12:26:06
Chippewa,7/17/20,Probable,0,0,5,0,2020/08/01 12:26:06
Chippewa,7/18/20,Probable,0,0,5,0,2020/08/01 12:26:06
Chippewa,7/19/20,Probable,1,0,6,0,2020/08/01 12:26:06
Chippewa,7/20/20,Probable,0,0,6,0,2020/08/01 12:26:06
Chippewa,7/21/20,Probable,0,0,6,0,2020/08/01 12:26:06
Chippewa,7/22/20,Probable,0,0,6,0,2020/08/01 12:26:06
Chippewa,7/23/20,Probable,1,0,7,0,2020/08/01 12:26:06
Chippewa,7/24/20,Probable,0,0,7,0,2020/08/01 12:26:06
Chippewa,7/25/20,Probable,0,0,7,0,2020/08/01 12:26:06
Chippewa,7/26/20,Probable,0,0,7,0,2020/08/01 12:26:06
Chippewa,7/27/20,Probable,0,0,7,0,2020/08/01 12:26:06
Chippewa,7/28/20,Probable,1,0,8,0,2020/08/01 12:26:06
Chippewa,7/29/20,Probable,0,0,8,0,2020/08/01 12:26:06
Chippewa,7/30/20,Probable,0,0,8,0,2020/08/01 12:26:06
Chippewa,7/31/20,Probable,0,0,8,0,2020/08/01 12:26:06
Chippewa,8/1/20,Probable,0,0,8,0,2020/08/01 12:26:06
Clare,3/1/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,3/2/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,3/3/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,3/4/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,3/5/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,3/6/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,3/7/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,3/8/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,3/9/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,3/10/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,3/11/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,3/12/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,3/13/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,3/14/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,3/15/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,3/16/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,3/17/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,3/18/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,3/19/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,3/20/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,3/21/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,3/22/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,3/23/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,3/24/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,3/25/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,3/26/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,3/27/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,3/28/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,3/29/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,3/30/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,3/31/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,4/1/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,4/2/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,4/3/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,4/4/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,4/5/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,4/6/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,4/7/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,4/8/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,4/9/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,4/10/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,4/11/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,4/12/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,4/13/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,4/14/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,4/15/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,4/16/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,4/17/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,4/18/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,4/19/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,4/20/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,4/21/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,4/22/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,4/23/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,4/24/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,4/25/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,4/26/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,4/27/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,4/28/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,4/29/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,4/30/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,5/1/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,5/2/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,5/3/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,5/4/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,5/5/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,5/6/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,5/7/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,5/8/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,5/9/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,5/10/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,5/11/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,5/12/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,5/13/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,5/14/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clare,5/15/20,Probable,1,0,1,0,2020/08/01 12:26:06
Clare,5/16/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,5/17/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,5/18/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,5/19/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,5/20/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,5/21/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,5/22/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,5/23/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,5/24/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,5/25/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,5/26/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,5/27/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,5/28/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,5/29/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,5/30/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,5/31/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,6/1/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,6/2/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,6/3/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,6/4/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,6/5/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,6/6/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,6/7/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,6/8/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,6/9/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,6/10/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,6/11/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,6/12/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,6/13/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,6/14/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,6/15/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,6/16/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,6/17/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,6/18/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,6/19/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,6/20/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,6/21/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,6/22/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,6/23/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,6/24/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,6/25/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,6/26/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,6/27/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,6/28/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,6/29/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,6/30/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,7/1/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,7/2/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,7/3/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,7/4/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,7/5/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,7/6/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,7/7/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,7/8/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,7/9/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,7/10/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,7/11/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,7/12/20,Probable,0,0,1,0,2020/08/01 12:26:06
Clare,7/13/20,Probable,1,0,2,0,2020/08/01 12:26:06
Clare,7/14/20,Probable,0,0,2,0,2020/08/01 12:26:06
Clare,7/15/20,Probable,1,0,3,0,2020/08/01 12:26:06
Clare,7/16/20,Probable,0,0,3,0,2020/08/01 12:26:06
Clare,7/17/20,Probable,0,0,3,0,2020/08/01 12:26:06
Clare,7/18/20,Probable,0,0,3,0,2020/08/01 12:26:06
Clare,7/19/20,Probable,0,0,3,0,2020/08/01 12:26:06
Clare,7/20/20,Probable,0,0,3,0,2020/08/01 12:26:06
Clare,7/21/20,Probable,0,0,3,0,2020/08/01 12:26:06
Clare,7/22/20,Probable,1,0,4,0,2020/08/01 12:26:06
Clare,7/23/20,Probable,0,0,4,0,2020/08/01 12:26:06
Clare,7/24/20,Probable,0,0,4,0,2020/08/01 12:26:06
Clare,7/25/20,Probable,0,0,4,0,2020/08/01 12:26:06
Clare,7/26/20,Probable,0,0,4,0,2020/08/01 12:26:06
Clare,7/27/20,Probable,0,0,4,0,2020/08/01 12:26:06
Clare,7/28/20,Probable,0,0,4,0,2020/08/01 12:26:06
Clare,7/29/20,Probable,0,0,4,0,2020/08/01 12:26:06
Clare,7/30/20,Probable,0,0,4,0,2020/08/01 12:26:06
Clare,7/31/20,Probable,0,0,4,0,2020/08/01 12:26:06
Clare,8/1/20,Probable,0,0,4,0,2020/08/01 12:26:06
Clinton,3/1/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clinton,3/2/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clinton,3/3/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clinton,3/4/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clinton,3/5/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clinton,3/6/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clinton,3/7/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clinton,3/8/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clinton,3/9/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clinton,3/10/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clinton,3/11/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clinton,3/12/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clinton,3/13/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clinton,3/14/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clinton,3/15/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clinton,3/16/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clinton,3/17/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clinton,3/18/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clinton,3/19/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clinton,3/20/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clinton,3/21/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clinton,3/22/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clinton,3/23/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clinton,3/24/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clinton,3/25/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clinton,3/26/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clinton,3/27/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clinton,3/28/20,Probable,0,0,0,0,2020/08/01 12:26:06
Clinton,3/29/20,Probable,3,0,3,0,2020/08/01 12:26:06
Clinton,3/30/20,Probable,0,0,3,0,2020/08/01 12:26:06
Clinton,3/31/20,Probable,0,0,3,0,2020/08/01 12:26:06
Clinton,4/1/20,Probable,0,0,3,0,2020/08/01 12:26:06
Clinton,4/2/20,Probable,0,0,3,0,2020/08/01 12:26:06
Clinton,4/3/20,Probable,0,0,3,0,2020/08/01 12:26:06
Clinton,4/4/20,Probable,0,0,3,0,2020/08/01 12:26:06
Clinton,4/5/20,Probable,0,0,3,0,2020/08/01 12:26:06
Clinton,4/6/20,Probable,1,0,4,0,2020/08/01 12:26:06
Clinton,4/7/20,Probable,0,0,4,0,2020/08/01 12:26:06
Clinton,4/8/20,Probable,0,0,4,0,2020/08/01 12:26:06
Clinton,4/9/20,Probable,0,0,4,0,2020/08/01 12:26:06
Clinton,4/10/20,Probable,0,0,4,0,2020/08/01 12:26:06
Clinton,4/11/20,Probable,1,0,5,0,2020/08/01 12:26:06
Clinton,4/12/20,Probable,0,0,5,0,2020/08/01 12:26:06
Clinton,4/13/20,Probable,0,0,5,0,2020/08/01 12:26:06
Clinton,4/14/20,Probable,0,0,5,0,2020/08/01 12:26:06
Clinton,4/15/20,Probable,0,0,5,0,2020/08/01 12:26:06
Clinton,4/16/20,Probable,0,0,5,0,2020/08/01 12:26:06
Clinton,4/17/20,Probable,0,0,5,0,2020/08/01 12:26:06
Clinton,4/18/20,Probable,0,0,5,0,2020/08/01 12:26:06
Clinton,4/19/20,Probable,0,0,5,0,2020/08/01 12:26:06
Clinton,4/20/20,Probable,0,0,5,0,2020/08/01 12:26:06
Clinton,4/21/20,Probable,0,0,5,0,2020/08/01 12:26:06
Clinton,4/22/20,Probable,0,0,5,0,2020/08/01 12:26:06
Clinton,4/23/20,Probable,0,0,5,0,2020/08/01 12:26:06
Clinton,4/24/20,Probable,0,0,5,0,2020/08/01 12:26:06
Clinton,4/25/20,Probable,1,0,6,0,2020/08/01 12:26:06
Clinton,4/26/20,Probable,0,0,6,0,2020/08/01 12:26:06
Clinton,4/27/20,Probable,0,0,6,0,2020/08/01 12:26:06
Clinton,4/28/20,Probable,0,0,6,0,2020/08/01 12:26:06
Clinton,4/29/20,Probable,0,0,6,0,2020/08/01 12:26:06
Clinton,4/30/20,Probable,5,0,11,0,2020/08/01 12:26:06
Clinton,5/1/20,Probable,0,0,11,0,2020/08/01 12:26:06
Clinton,5/2/20,Probable,0,0,11,0,2020/08/01 12:26:06
Clinton,5/3/20,Probable,1,0,12,0,2020/08/01 12:26:06
Clinton,5/4/20,Probable,2,0,14,0,2020/08/01 12:26:06
Clinton,5/5/20,Probable,0,0,14,0,2020/08/01 12:26:06
Clinton,5/6/20,Probable,0,0,14,0,2020/08/01 12:26:06
Clinton,5/7/20,Probable,2,0,16,0,2020/08/01 12:26:06
Clinton,5/8/20,Probable,1,0,17,0,2020/08/01 12:26:06
Clinton,5/9/20,Probable,0,0,17,0,2020/08/01 12:26:06
Clinton,5/10/20,Probable,0,0,17,0,2020/08/01 12:26:06
Clinton,5/11/20,Probable,0,0,17,0,2020/08/01 12:26:06
Clinton,5/12/20,Probable,1,0,18,0,2020/08/01 12:26:06
Clinton,5/13/20,Probable,2,0,20,0,2020/08/01 12:26:06
Clinton,5/14/20,Probable,0,0,20,0,2020/08/01 12:26:06
Clinton,5/15/20,Probable,0,0,20,0,2020/08/01 12:26:06
Clinton,5/16/20,Probable,1,0,21,0,2020/08/01 12:26:06
Clinton,5/17/20,Probable,0,0,21,0,2020/08/01 12:26:06
Clinton,5/18/20,Probable,0,0,21,0,2020/08/01 12:26:06
Clinton,5/19/20,Probable,3,0,24,0,2020/08/01 12:26:06
Clinton,5/20/20,Probable,1,0,25,0,2020/08/01 12:26:06
Clinton,5/21/20,Probable,3,0,28,0,2020/08/01 12:26:06
Clinton,5/22/20,Probable,1,0,29,0,2020/08/01 12:26:06
Clinton,5/23/20,Probable,2,0,31,0,2020/08/01 12:26:06
Clinton,5/24/20,Probable,1,0,32,0,2020/08/01 12:26:06
Clinton,5/25/20,Probable,1,0,33,0,2020/08/01 12:26:06
Clinton,5/26/20,Probable,2,0,35,0,2020/08/01 12:26:06
Clinton,5/27/20,Probable,0,0,35,0,2020/08/01 12:26:06
Clinton,5/28/20,Probable,3,0,38,0,2020/08/01 12:26:06
Clinton,5/29/20,Probable,0,0,38,0,2020/08/01 12:26:06
Clinton,5/30/20,Probable,0,0,38,0,2020/08/01 12:26:06
Clinton,5/31/20,Probable,0,0,38,0,2020/08/01 12:26:06
Clinton,6/1/20,Probable,0,0,38,0,2020/08/01 12:26:06
Clinton,6/2/20,Probable,0,0,38,0,2020/08/01 12:26:06
Clinton,6/3/20,Probable,1,0,39,0,2020/08/01 12:26:06
Clinton,6/4/20,Probable,2,0,41,0,2020/08/01 12:26:06
Clinton,6/5/20,Probable,1,0,42,0,2020/08/01 12:26:06
Clinton,6/6/20,Probable,0,0,42,0,2020/08/01 12:26:06
Clinton,6/7/20,Probable,0,0,42,0,2020/08/01 12:26:06
Clinton,6/8/20,Probable,2,0,44,0,2020/08/01 12:26:06
Clinton,6/9/20,Probable,0,0,44,0,2020/08/01 12:26:06
Clinton,6/10/20,Probable,1,0,45,0,2020/08/01 12:26:06
Clinton,6/11/20,Probable,1,0,46,0,2020/08/01 12:26:06
Clinton,6/12/20,Probable,0,0,46,0,2020/08/01 12:26:06
Clinton,6/13/20,Probable,0,0,46,0,2020/08/01 12:26:06
Clinton,6/14/20,Probable,0,0,46,0,2020/08/01 12:26:06
Clinton,6/15/20,Probable,0,0,46,0,2020/08/01 12:26:06
Clinton,6/16/20,Probable,0,0,46,0,2020/08/01 12:26:06
Clinton,6/17/20,Probable,0,0,46,0,2020/08/01 12:26:06
Clinton,6/18/20,Probable,0,0,46,0,2020/08/01 12:26:06
